Código ;Nombre;Código ;Nombre;Código ;Nombre;"Tipo";Longitud;Latitud;altitude
23;CÓRDOBA;23686;SAN PELAYO;23686029;EL COROZO;CP;-75.746803;8.992807;3217.77392578125
23;CÓRDOBA;23686;SAN PELAYO;23686034;MORROCOY;CP;-76.049863;8.95987;3202.364501953125
23;CÓRDOBA;23686;SAN PELAYO;23686036;PROVIDENCIA;CP;-75.766764;8.972224;3215.97509765625
23;CÓRDOBA;23807;TIERRALTA;23807000;TIERRALTA;CM;-76.059797;8.170612;3147.492919921875
23;CÓRDOBA;23807;TIERRALTA;23807002;CARAMELO;CP;-75.902457;8.262982;3175.54150390625
23;CÓRDOBA;23807;TIERRALTA;23807004;MANTAGORDAL;CP;-75.821096;8.222783;3182.03076171875
23;CÓRDOBA;23807;TIERRALTA;23807005;NUEVA GRANADA;CP;-75.924824;8.1489;3168.390869140625
23;CÓRDOBA;23807;TIERRALTA;23807006;EL SAIZA;CP;-76.412791;7.744249;3118.624755859375
23;CÓRDOBA;23807;TIERRALTA;23807007;SANTA FE RALITO;CP;-75.877884;8.157842;3168.643798828125
23;CÓRDOBA;23807;TIERRALTA;23807008;SEVERINERA;CP;-75.789993;8.248466;3190.38134765625
23;CÓRDOBA;23807;TIERRALTA;23807010;VOLADOR;CP;-76.054246;8.304375;3154.418701171875
23;CÓRDOBA;23807;TIERRALTA;23807017;FRASQUILLO NUEVO;CP;-76.193634;8.000122;3135.071533203125
23;CÓRDOBA;23807;TIERRALTA;23807019;CARRIZOLA;CP;-76.094631;8.153276;3141
23;CÓRDOBA;23807;TIERRALTA;23807020;EL ÁGUILA - BATATA;CP;-76.33621;8.035986;3135.9462890625
23;CÓRDOBA;23807;TIERRALTA;23807026;LOS MORALES;CP;-76.043741;8.23788;3157.131103515625
23;CÓRDOBA;23807;TIERRALTA;23807027;SANTA MARTA;CP;-75.913316;8.113214;3167.028564453125
23;CÓRDOBA;23807;TIERRALTA;23807028;VILLA PROVIDENCIA;CP;-76.166155;8.088832;3139
23;CÓRDOBA;23807;TIERRALTA;23807029;CRUCITO;CP;-76.2354;7.888034;3135.853759765625
23;CÓRDOBA;23807;TIERRALTA;23807032;PUEBLO CEDRO;CP;-75.911416;8.106148;3166.948486328125
23;CÓRDOBA;23807;TIERRALTA;23807040;CAMPO BELLO;CP;-76.149015;8.051593;3138.7353515625
23;CÓRDOBA;23807;TIERRALTA;23807041;LAS DELICIAS;CP;-76.105323;8.122919;3139.345458984375
23;CÓRDOBA;23807;TIERRALTA;23807042;SAN RAFAEL;CP;-76.087899;8.116132;3140.772216796875
23;CÓRDOBA;23807;TIERRALTA;23807043;EL ROSARIO;CP;-76.062961;8.135867;3145.5048828125
23;CÓRDOBA;23807;TIERRALTA;23807044;VIRGILIO VARGAS;CP;-76.05804;8.149109;3147.404052734375
23;CÓRDOBA;23807;TIERRALTA;23807045;NUEVA ESPERANZA;CP;-76.026081;8.229133;3163.705322265625
23;CÓRDOBA;23815;TUCHÍN;23815000;TUCHÍN;CM;-75.554451;9.186966;3250.22900390625
23;CÓRDOBA;23815;TUCHÍN;23815001;BARBACOAS;CP;-75.593458;9.252265;3253.06884765625
23;CÓRDOBA;23815;TUCHÍN;23815002;CRUZ CHIQUITA;CP;-75.501548;9.21602;3256.156005859375
23;CÓRDOBA;23815;TUCHÍN;23815004;FLECHAS;CP;-75.524587;9.258519;3256.0087890625
23;CÓRDOBA;23815;TUCHÍN;23815006;MOLINA;CP;-75.57429;9.24431;3253.345458984375
23;CÓRDOBA;23815;TUCHÍN;23815007;NUEVA ESTRELLA;CP;-75.558886;9.172258;3248.56005859375
23;CÓRDOBA;23815;TUCHÍN;23815009;SAN JUAN DE LA CRUZ;CP;-75.492618;9.239653;3257.98974609375
23;CÓRDOBA;23815;TUCHÍN;23815010;VIDALES;CP;-75.529193;9.231435;3254.96044921875
23;CÓRDOBA;23815;TUCHÍN;23815012;ANDES;CP;-75.514394;9.230518;3255.92236328125
23;CÓRDOBA;23815;TUCHÍN;23815013;BELÉN;CP;-75.498834;9.22266;3256.847412109375
23;CÓRDOBA;23815;TUCHÍN;23815014;BELLA VISTA;CP;-75.541069;9.208496;3253.122802734375
23;CÓRDOBA;23815;TUCHÍN;23815015;BOMBA;CP;-75.50736;9.272416;3257.87744140625
23;CÓRDOBA;23815;TUCHÍN;23815016;CARRETAL;CP;-75.531349;9.203039;3253.16162109375
23;CÓRDOBA;23815;TUCHÍN;23815017;EL CARIÑITO;CP;-75.526336;9.217414;3254.1337890625
23;CÓRDOBA;23815;TUCHÍN;23815018;EL CARMEN;CP;-75.510172;9.241516;3256.34033203125
23;CÓRDOBA;23815;TUCHÍN;23815019;EL CHUZO;CP;-75.533326;9.239552;3255
23;CÓRDOBA;23815;TUCHÍN;23815020;EL PORVENIR;CP;-75.543336;9.197351;3252.2724609375
23;CÓRDOBA;23815;TUCHÍN;23815021;EL ROBLE;CP;-75.528662;9.20888;3253.906005859375
23;CÓRDOBA;23815;TUCHÍN;23815022;GUAYACANES;CP;-75.512291;9.220883;3255.251708984375
23;CÓRDOBA;23815;TUCHÍN;23815023;LOVERAN;CP;-75.552002;9.221921;3252.92626953125
23;CÓRDOBA;23815;TUCHÍN;23815024;NUEVA ESPERANZA;CP;-75.523583;9.212658;3254.13330078125
23;CÓRDOBA;23815;TUCHÍN;23815025;NUEVA VIDA;CP;-75.548893;9.195654;3251.52734375
23;CÓRDOBA;23815;TUCHÍN;23815026;SABANA NUEVA;CP;-75.56315;9.229507;3252.072021484375
23;CÓRDOBA;23815;TUCHÍN;23815027;SABANAL;CP;-75.574843;9.258519;3254
23;CÓRDOBA;23815;TUCHÍN;23815028;SANTA CLARA;CP;-75.526874;9.24558;3255.296142578125
23;CÓRDOBA;23815;TUCHÍN;23815029;SANTANDER;CP;-75.568265;9.222749;3251.576416015625
23;CÓRDOBA;23815;TUCHÍN;23815030;TOLIMA;CP;-75.486111;9.251258;3258.85009765625
23;CÓRDOBA;23815;TUCHÍN;23815031;VILLANUEVA;CP;-75.541259;9.212252;3253.4501953125
23;CÓRDOBA;23815;TUCHÍN;23815032;EL BARZAL;CP;-75.574683;9.263821;3254.001708984375
23;CÓRDOBA;23815;TUCHÍN;23815033;LA GRANJA;CP;-75.561712;9.261228;3254.321044921875
23;CÓRDOBA;23815;TUCHÍN;23815034;SAN MARTIN;CP;-75.556524;9.258938;3254.7216796875
23;CÓRDOBA;23815;TUCHÍN;23815035;SANTA CRUZ;CP;-75.498285;9.276362;3258.847900390625
23;CÓRDOBA;23855;VALENCIA;23855000;VALENCIA;CM;-76.150756;8.255016;3148.28759765625
23;CÓRDOBA;23855;VALENCIA;23855001;RÍO NUEVO;CP;-76.067129;8.251225;3147.396240234375
23;CÓRDOBA;23855;VALENCIA;23855003;VILLANUEVA;CP;-76.118989;8.342223;3159.736572265625
23;CÓRDOBA;23855;VALENCIA;23855006;MATA DE MAÍZ;CP;-76.294748;8.261216;3143.971923828125
23;CÓRDOBA;23855;VALENCIA;23855009;EL REPOSO;CP;-76.170183;8.175461;3142.100341796875
23;CÓRDOBA;23855;VALENCIA;23855014;MIELES ABAJO;CP;-76.300079;8.127666;3139.756103515625
23;CÓRDOBA;23855;VALENCIA;23855015;SANTO DOMINGO;CP;-76.290787;8.160854;3141.999755859375
23;CÓRDOBA;23855;VALENCIA;23855016;MANZANARES;CP;-76.076923;8.195718;3143.512451171875
23;CÓRDOBA;23855;VALENCIA;23855017;SAN RAFAEL;CP;-76.246671;8.159711;3145.8974609375
23;CÓRDOBA;23855;VALENCIA;23855019;GUADUAL CENTRAL;CP;-76.34534;8.108959;3138.633056640625
23;CÓRDOBA;23855;VALENCIA;23855020;JERICÓ;CP;-76.170262;8.197662;3143.04638671875
23;CÓRDOBA;23855;VALENCIA;23855021;LA LIBERTAD;CP;-76.098605;8.348094;3159.8623046875
23;CÓRDOBA;23855;VALENCIA;23855023;LAS NUBES;CP;-76.187706;8.347587;3156.281494140625
23;CÓRDOBA;23855;VALENCIA;23855024;CALLEJAS;CP;-76.144431;8.147449;3141.011474609375
25;CUNDINAMARCA;25001;AGUA DE DIOS;25001000;AGUA DE DIOS;CM;-74.669221;4.375309;2994.915771484375
25;CUNDINAMARCA;25019;ALBÁN;25019000;ALBÁN;CM;-74.438261;4.878022;3002.43603515625
25;CUNDINAMARCA;25019;ALBÁN;25019001;CHIMBE (DANUBIO);CP;-74.466687;4.914998;3005.558349609375
25;CUNDINAMARCA;25019;ALBÁN;25019002;PANTANILLO;CP;-74.457126;4.900981;3003.95458984375
25;CUNDINAMARCA;25019;ALBÁN;25019003;LA MARÍA;CP;-74.42285;4.909707;3006.847900390625
25;CUNDINAMARCA;25035;ANAPOIMA;25035000;ANAPOIMA;CM;-74.528676;4.562737;2994.886962890625
25;CUNDINAMARCA;25035;ANAPOIMA;25035001;LA PAZ;CP;-74.47415;4.530038;2986.837890625
25;CUNDINAMARCA;25035;ANAPOIMA;25035002;SAN ANTONIO DE ANAPOIMA;CP;-74.5492;4.582125;2998.447998046875
25;CUNDINAMARCA;25035;ANAPOIMA;25035003;PATIO BONITO;CP;-74.476801;4.527012;2987.135498046875
25;CUNDINAMARCA;25040;ANOLAIMA;25040000;ANOLAIMA;CM;-74.46384;4.7617;2994.97998046875
25;CUNDINAMARCA;25040;ANOLAIMA;25040002;LA FLORIDA;CP;-74.432484;4.771506;2995.925048828125
25;CUNDINAMARCA;25040;ANOLAIMA;25040003;REVENTONES;CP;-74.495594;4.807222;3002.6708984375
25;CUNDINAMARCA;25040;ANOLAIMA;25040006;CORRALEJAS;CP;-74.478825;4.817827;3000.919189453125
25;CUNDINAMARCA;25053;ARBELÁEZ;25053000;ARBELÁEZ;CM;-74.414901;4.272534;2970.062255859375
25;CUNDINAMARCA;25053;ARBELÁEZ;25053003;TISINCE;CP;-74.446329;4.234412;2965.9794921875
25;CUNDINAMARCA;25086;BELTRÁN;25086000;BELTRÁN;CM;-74.741666;4.802832;3034.193603515625
25;CUNDINAMARCA;25086;BELTRÁN;25086001;PAQUILÓ;CP;-74.790801;4.664192;3041.5625
25;CUNDINAMARCA;25086;BELTRÁN;25086002;LA POPA;CP;-74.785013;4.65646;3039.5634765625
25;CUNDINAMARCA;25086;BELTRÁN;25086003;PUERTO GRAMALOTAL;CP;-74.760477;4.778067;3040.822265625
25;CUNDINAMARCA;25095;BITUIMA;25095000;BITUIMA;CM;-74.539609;4.872171;3011.135498046875
25;CUNDINAMARCA;25095;BITUIMA;25095002;BOQUERÓN DE ILÓ;CP;-74.513973;4.794551;3005.805419921875
25;CUNDINAMARCA;25095;BITUIMA;25095003;LA SIERRA;CP;-74.552799;4.790345;3011.1708984375
25;CUNDINAMARCA;25099;BOJACÁ;25099000;BOJACÁ;CM;-74.348492;4.741758;2982.217041015625
25;CUNDINAMARCA;25099;BOJACÁ;25099002;SANTA BÁRBARA;CP;-74.30648;4.641432;2963.716064453125
25;CUNDINAMARCA;25120;CABRERA;25120000;CABRERA;CM;-74.484144;3.984615;2953.459228515625
25;CUNDINAMARCA;25123;CACHIPAY;25123000;CACHIPAY;CM;-74.435711;4.730957;2994
25;CUNDINAMARCA;25123;CACHIPAY;25123001;PEÑA NEGRA;CP;-74.481976;4.700062;2991.458740234375
25;CUNDINAMARCA;25123;CACHIPAY;25123003;URBANIZACION TIERRA DE ENSUEÑO;CP;-74.441998;4.738113;2994.489013671875
25;CUNDINAMARCA;25126;CAJICÁ;25126000;CAJICÁ;CM;-74.02298;4.920009;2981.56640625
25;CUNDINAMARCA;25126;CAJICÁ;25126003;RINCÓN SANTO;CP;-74.011275;4.931727;2981.83056640625
25;CUNDINAMARCA;25126;CAJICÁ;25126004;RÍO GRANDE;CP;-74.026795;4.904482;2980.505126953125
25;CUNDINAMARCA;25126;CAJICÁ;25126005;CANELON;CP;-74.032742;4.909506;2981.76611328125
25;CUNDINAMARCA;25126;CAJICÁ;25126006;LOS SERENEOS;CP;-74.032922;4.925874;2983.145751953125
25;CUNDINAMARCA;25126;CAJICÁ;25126007;LOS PASOS;CP;-74.034508;4.895345;2980.83056640625
25;CUNDINAMARCA;25126;CAJICÁ;25126008;LA FLORIDA;CP;-74.039258;4.916986;2983.192626953125
25;CUNDINAMARCA;25126;CAJICÁ;25126009;CALAHORRA;CP;-74.028875;4.903944;2980.70751953125
25;CUNDINAMARCA;25126;CAJICÁ;25126010;AGUANICA;CP;-74.045048;4.933669;2984.2470703125
25;CUNDINAMARCA;25126;CAJICÁ;25126011;LA PALMA;CP;-74.044272;4.920148;2983.556640625
25;CUNDINAMARCA;25126;CAJICÁ;25126013;LA ESPERANZA;CP;-74.012124;4.927885;2981.301025390625
25;CUNDINAMARCA;25126;CAJICÁ;25126014;CAMINO LOS VARGAS;CP;-74.041857;4.899151;2981.818603515625
25;CUNDINAMARCA;25126;CAJICÁ;25126015;LOS LEÓN;CP;-74.034691;4.929508;2983.61328125
25;CUNDINAMARCA;25126;CAJICÁ;25126016;PRADO;CP;-74.033354;4.919069;2982.53369140625
25;CUNDINAMARCA;25126;CAJICÁ;25126017;PABLO HERRERA;CP;-74.035184;4.924977;2983.345458984375
25;CUNDINAMARCA;25126;CAJICÁ;25126018;SANTA INÉS;CP;-74.040687;4.926094;2983.950439453125
25;CUNDINAMARCA;25126;CAJICÁ;25126019;BOSQUE MADERO;CP;-74.028027;4.891399;2979.1123046875
25;CUNDINAMARCA;25126;CAJICÁ;25126020;QUINTAS DEL MOLINO;CP;-74.033889;4.937548;2984.231689453125
25;CUNDINAMARCA;25126;CAJICÁ;25126021;VERDE VIVO;CP;-74.045757;4.924715;2983.95556640625
25;CUNDINAMARCA;25126;CAJICÁ;25126022;VILLA DE LOS PINOS;CP;-74.042777;4.930454;2984.0361328125
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148000;CAPARRAPÍ;CM;-74.490708;5.34901;3030.9462890625
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148001;CAMBRAS;CP;-74.589443;5.421546;3050.527587890625
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148003;EL DINDAL;CP;-74.56765;5.295031;3049.09130859375
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148005;SAN PEDRO;CP;-74.463818;5.500128;3045.95751953125
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148006;TATI;CP;-74.545672;5.466368;3051.43017578125
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148007;CÓRDOBA;CP;-74.548056;5.395858;3051.259765625
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148009;SAN CARLOS;CP;-74.496603;5.440947;3043.510986328125
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148010;CAMBULO;CP;-74.538966;5.244041;3029.996826171875
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148012;SAN PABLO;CP;-74.461757;5.493881;3045.473876953125
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148016;SAN RAMÓN ALTO;CP;-74.578987;5.350592;3053.61865234375
25;CUNDINAMARCA;25151;CÁQUEZA;25151000;CÁQUEZA;CM;-73.946473;4.404112;2911.893798828125
25;CUNDINAMARCA;25154;CARMEN DE CARUPA;25154000;CARMEN DE CARUPA;CM;-73.901357;5.349119;3002.899169921875
25;CUNDINAMARCA;25168;CHAGUANÍ;25168000;CHAGUANÍ;CM;-74.593455;4.948916;3021.72412109375
25;CUNDINAMARCA;25175;CHÍA;25175000;CHÍA;CM;-74.05;4.866508;2978.804931640625
25;CUNDINAMARCA;25175;CHÍA;25175002;SINDAMANOY I;CP;-74.007002;4.890339;2971.173828125
25;CUNDINAMARCA;25175;CHÍA;25175003;CUATRO ESQUINAS;CP;-74.067492;4.873923;2979.5166015625
25;CUNDINAMARCA;25175;CHÍA;25175005;CERCA DE PIEDRA;CP;-74.082196;4.844463;2977.21923828125
25;CUNDINAMARCA;25175;CHÍA;25175006;RINCON DE FAGUA;CP;-74.058211;4.895643;2981.595458984375
25;CUNDINAMARCA;25175;CHÍA;25175010;CHIQUILINDA;CP;-74.055338;4.897527;2981.6298828125
25;CUNDINAMARCA;25175;CHÍA;25175013;LA PAZ;CP;-74.075164;4.856956;2978.050048828125
25;CUNDINAMARCA;25175;CHÍA;25175019;EL ESPEJO;CP;-74.073906;4.86231;2978.55859375
25;CUNDINAMARCA;25175;CHÍA;25175020;PUEBLO FUERTE;CP;-74.078178;4.848715;2977.356201171875
25;CUNDINAMARCA;25175;CHÍA;25175021;PUENTE CACIQUE;CP;-74.072858;4.852905;2977.3505859375
25;CUNDINAMARCA;25175;CHÍA;25175023;SANTA BARBARA;CP;-74.076935;4.854498;2977.9267578125
25;CUNDINAMARCA;25175;CHÍA;25175025;VILLA JULIANA;CP;-74.067906;4.88235;2980.495849609375
25;CUNDINAMARCA;25175;CHÍA;25175026;ENCENILLOS DE SINDAMANOY;CP;-73.993523;4.894114;2963.164306640625
25;CUNDINAMARCA;25178;CHIPAQUE;25178000;CHIPAQUE;CM;-74.044876;4.442671;2920.042236328125
25;CUNDINAMARCA;25178;CHIPAQUE;25178012;LLANO DE CHIPAQUE;CP;-74.029352;4.44054;2919.47119140625
25;CUNDINAMARCA;25178;CHIPAQUE;25178013;ABASTICOS;CP;-74.001461;4.427972;2921.25390625
25;CUNDINAMARCA;25181;CHOACHÍ;25181000;CHOACHÍ;CM;-73.922894;4.527048;2908.937255859375
25;CUNDINAMARCA;25181;CHOACHÍ;25181003;POTRERO GRANDE;CP;-73.937437;4.599754;2918.402587890625
25;CUNDINAMARCA;25183;CHOCONTÁ;25183000;CHOCONTÁ;CM;-73.683533;5.145224;2947.0263671875
25;CUNDINAMARCA;25200;COGUA;25200000;COGUA;CM;-73.978497;5.061842;2988.620361328125
25;CUNDINAMARCA;25200;COGUA;25200002;RODAMONTAL;CP;-73.99461;5.061586;2992.421875
25;CUNDINAMARCA;25200;COGUA;25200004;EL MORTIÑO;CP;-73.940645;5.051369;2974.75830078125
25;CUNDINAMARCA;25200;COGUA;25200005;LA PLAZUELA;CP;-73.957146;5.092884;2987.33544921875
25;CUNDINAMARCA;25200;COGUA;25200006;LA CHAPA;CP;-74.008101;5.048235;2991.01904296875
25;CUNDINAMARCA;25200;COGUA;25200008;EL CASCAJAL;CP;-73.981152;5.073421;2988.996826171875
25;CUNDINAMARCA;25200;COGUA;25200009;EL DURAZNO;CP;-73.976395;5.084091;2987.220947265625
25;CUNDINAMARCA;25200;COGUA;25200010;EL OLIVO;CP;-73.943106;5.070514;2979.065185546875
25;CUNDINAMARCA;25200;COGUA;25200012;SAN ANTONIO;CP;-73.983163;5.063202;2989.979248046875
25;CUNDINAMARCA;25200;COGUA;25200013;EL ÁTICO - SECTOR ÁLVAREZ;CP;-73.973397;5.062988;2988.031005859375
25;CUNDINAMARCA;25200;COGUA;25200014;RINCÓN SANTO - SECTOR ZAMORA;CP;-73.968506;5.062068;2987.923583984375
25;CUNDINAMARCA;25214;COTA;25214000;COTA;CM;-74.102694;4.812817;2975.0029296875
25;CUNDINAMARCA;25224;CUCUNUBÁ;25224000;CUCUNUBÁ;CM;-73.766113;5.249795;2965.46142578125
25;CUNDINAMARCA;25245;EL COLEGIO;25245000;EL COLEGIO;CM;-74.44221;4.578071;2986.040283203125
25;CUNDINAMARCA;25245;EL COLEGIO;25245001;EL TRIUNFO;CP;-74.473241;4.542804;2987.62109375
25;CUNDINAMARCA;25245;EL COLEGIO;25245002;LA VICTORIA;CP;-74.411551;4.539873;2982.925537109375
25;CUNDINAMARCA;25245;EL COLEGIO;25245003;PRADILLA;CP;-74.393291;4.599413;2981.863037109375
25;CUNDINAMARCA;25245;EL COLEGIO;25245004;LA PAZ;CP;-74.473809;4.539637;2987.364990234375
25;CUNDINAMARCA;25258;EL PEÑÓN;25258000;EL PEÑÓN;CM;-74.290207;5.248747;3038.968505859375
25;CUNDINAMARCA;25258;EL PEÑÓN;25258001;GUAYABAL DE TOLEDO;CP;-74.332564;5.301055;3034.01171875
25;CUNDINAMARCA;25258;EL PEÑÓN;25258002;TALAUTA;CP;-74.308907;5.243033;3042.019775390625
25;CUNDINAMARCA;25260;EL ROSAL;25260000;EL ROSAL;CM;-74.263767;4.85226;2975.895751953125
25;CUNDINAMARCA;25260;EL ROSAL;25260003;CRUZ VERDE;CP;-74.270789;4.866804;2976.92578125
25;CUNDINAMARCA;25260;EL ROSAL;25260004;PUENTE EL ROSAL;CP;-74.258968;4.82621;2974.562744140625
25;CUNDINAMARCA;25260;EL ROSAL;25260005;SAN ANTONIO;CP;-74.240892;4.841797;2978.6826171875
25;CUNDINAMARCA;25269;FACATATIVÁ;25269000;FACATATIVÁ;CM;-74.350151;4.812987;2987.849853515625
25;CUNDINAMARCA;25269;FACATATIVÁ;25269001;SAN RAFAEL  BAJO;CP;-74.364584;4.824844;2991.059814453125
25;CUNDINAMARCA;25269;FACATATIVÁ;25269007;LOS ANDES;CP;-74.405624;4.854796;3003.546630859375
25;CUNDINAMARCA;25269;FACATATIVÁ;25269008;LA YERBABUENA;CP;-74.403016;4.849779;3002.805419921875
25;CUNDINAMARCA;25269;FACATATIVÁ;25269009;ALTO DE CÓRDOBA;CP;-74.31443;4.81375;2982.001953125
25;CUNDINAMARCA;25269;FACATATIVÁ;25269010;LOS ARRAYANES;CP;-74.308282;4.830898;2981.80517578125
25;CUNDINAMARCA;25269;FACATATIVÁ;25269012;LOS MANZANOS;CP;-74.393069;4.83864;2999.8095703125
25;CUNDINAMARCA;25269;FACATATIVÁ;25269013;PASO ANCHO;CP;-74.288099;4.829445;2978.286376953125
25;CUNDINAMARCA;25269;FACATATIVÁ;25269014;PUEBLO VIEJO;CP;-74.364998;4.806083;2990.647705078125
25;CUNDINAMARCA;25269;FACATATIVÁ;25269017;SANTA MARTHA - LA ESPERANZA;CP;-74.32581;4.79506;2982.663818359375
25;CUNDINAMARCA;25269;FACATATIVÁ;25269019;SAGRADO CORAZÓN;CP;-74.323002;4.800666;2982.740234375
25;CUNDINAMARCA;25269;FACATATIVÁ;25269020;VILLA MYRIAM;CP;-74.363508;4.831382;2990.8671875
25;CUNDINAMARCA;25269;FACATATIVÁ;25269021;LOS ROBLES;CP;-74.411425;4.863416;3004.00048828125
25;CUNDINAMARCA;25269;FACATATIVÁ;25269022;SAN ISIDRO;CP;-74.321028;4.809023;2982.693359375
25;CUNDINAMARCA;25269;FACATATIVÁ;25269023;TIERRA GRATA ALTA;CP;-74.279065;4.860101;2977.783935546875
25;CUNDINAMARCA;25269;FACATATIVÁ;25269024;TIERRA GRATA (EL CRUCE);CP;-74.274912;4.850713;2976.5703125
25;CUNDINAMARCA;25269;FACATATIVÁ;25269035;SAN JOSÉ;CP;-74.326908;4.797364;2982.972900390625
25;CUNDINAMARCA;25279;FÓMEQUE;25279000;FÓMEQUE;CM;-73.892523;4.485474;2903.632080078125
25;CUNDINAMARCA;25279;FÓMEQUE;25279001;LA UNIÓN;CP;-73.901199;4.502611;2904.8046875
25;CUNDINAMARCA;25281;FOSCA;25281000;FOSCA;CM;-73.93902;4.339093;2913.103759765625
25;CUNDINAMARCA;25281;FOSCA;25281002;SÁNAME;CP;-73.912866;4.344301;2910.52099609375
25;CUNDINAMARCA;25286;FUNZA;25286000;FUNZA;CM;-74.211525;4.712763;2969.592041015625
25;CUNDINAMARCA;25286;FUNZA;25286006;EL COCLI;CP;-74.228454;4.744717;2973.366943359375
25;CUNDINAMARCA;25286;FUNZA;25286007;EL PAPAYO;CP;-74.226796;4.731204;2971.987548828125
25;CUNDINAMARCA;25286;FUNZA;25286008;SAN ANTONIO LOS PINOS;CP;-74.224522;4.72766;2971.968994140625
25;CUNDINAMARCA;25286;FUNZA;25286009;TIENDA NUEVA;CP;-74.219764;4.788322;2977.49462890625
25;CUNDINAMARCA;25288;FÚQUENE;25288000;FÚQUENE;CM;-73.795855;5.403997;2986.030029296875
25;CUNDINAMARCA;25288;FÚQUENE;25288001;CAPELLANÍA;CP;-73.765335;5.405768;2981.275634765625
25;CUNDINAMARCA;25288;FÚQUENE;25288003;NUEVO FÚQUENE;CP;-73.761493;5.429166;2983.724365234375
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290000;FUSAGASUGÁ;CM;-74.365398;4.337922;2956.05615234375
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290001;LA AGUADITA;CP;-74.324795;4.38843;2954.142822265625
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290012;EL TRIUNFO BOQUERON;CP;-74.546565;4.260004;2974.07373046875
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290014;LA CASCADA;CP;-74.390698;4.384446;2973.938720703125
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290015;RIO BLANCO - LOS PUENTES;CP;-74.384256;4.397829;2972.8310546875
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290016;CHINAUTA;CP;-74.461687;4.288656;2969.14892578125
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290017;LAS PIRAMIDES;CP;-74.50587;4.263515;2974.227294921875
25;CUNDINAMARCA;25293;GACHALÁ;25293000;GACHALÁ;CM;-73.520161;4.693579;2884.766357421875
25;CUNDINAMARCA;25293;GACHALÁ;25293003;SANTA RITA DEL RÍO NEGRO;CP;-73.590236;4.639989;2881.92724609375
25;CUNDINAMARCA;25293;GACHALÁ;25293006;PALOMAS;CP;-73.464464;4.703224;2894.205810546875
25;CUNDINAMARCA;25295;GACHANCIPÁ;25295000;GACHANCIPÁ;CM;-73.873464;4.990947;2955.55029296875
25;CUNDINAMARCA;25295;GACHANCIPÁ;25295005;EL ROBLE SUR;CP;-73.892401;4.975211;2956.143310546875
25;CUNDINAMARCA;25297;GACHETÁ;25297000;GACHETÁ;CM;-73.637007;4.817022;2931.794677734375
25;CUNDINAMARCA;25299;GAMA;25299000;GAMA;CM;-73.611037;4.763325;2916.80078125
25;CUNDINAMARCA;25299;GAMA;25299001;SAN ROQUE;CP;-73.557306;4.716221;2891.529296875
25;CUNDINAMARCA;25307;GIRARDOT;25307000;GIRARDOT;CM;-74.797949;4.313103;3015.255615234375
25;CUNDINAMARCA;25307;GIRARDOT;25307004;BERLÍN;CP;-74.765842;4.390694;3020.17138671875
25;CUNDINAMARCA;25307;GIRARDOT;25307005;BARZALOSA;CP;-74.789977;4.360167;3022.24853515625
25;CUNDINAMARCA;25307;GIRARDOT;25307006;PIAMONTE;CP;-74.782563;4.36788;3022.774169921875
25;CUNDINAMARCA;25312;GRANADA;25312000;GRANADA;CM;-74.350766;4.519763;2968.87353515625
25;CUNDINAMARCA;25312;GRANADA;25312007;LA VEINTIDOS;CP;-74.358813;4.516616;2970.911376953125
25;CUNDINAMARCA;25312;GRANADA;25312013;SAN RAIMUNDO;CP;-74.366015;4.499863;2973.16845703125
25;CUNDINAMARCA;25317;GUACHETÁ;25317000;GUACHETÁ;CM;-73.686972;5.383378;2977.37890625
25;CUNDINAMARCA;25320;GUADUAS;25320000;GUADUAS;CM;-74.603368;5.072026;3022.14990234375
25;CUNDINAMARCA;25320;GUADUAS;25320001;GUADUERO;CP;-74.579814;5.193283;3041.095458984375
25;CUNDINAMARCA;25320;GUADUAS;25320002;LA PAZ DE CALAMOIMA;CP;-74.630135;5.21765;3051.541015625
25;CUNDINAMARCA;25320;GUADUAS;25320003;PUERTO BOGOTÁ;CP;-74.730848;5.207055;3054.007080078125
25;CUNDINAMARCA;25320;GUADUAS;25320008;ALTO DEL TRIGO;CP;-74.537403;5.000066;3030.082275390625
25;CUNDINAMARCA;25320;GUADUAS;25320009;LA CABAÑA;CP;-74.547772;5.025035;3031.970703125
25;CUNDINAMARCA;25322;GUASCA;25322000;GUASCA;CM;-73.877143;4.866719;2944.651611328125
